Document_No,Dominant_Topic,media,political elite,other,public
4158,0.0,0,0,0,1
2973,0.0,0,0,0,1
2984,0.0,0,0,0,1
2974,2.0,0,0,0,1
12373,0.0,0,0,0,1
12748,0.0,0,0,0,1
2975,1.0,0,0,0,1
2976,0.0,0,0,0,1
2977,0.0,0,0,0,1
2979,4.0,0,0,0,1
2980,3.0,0,0,0,1
2981,4.0,0,0,0,1
11349,2.0,0,0,0,1
2982,0.0,0,0,0,1
2983,3.0,0,0,0,1
2985,0.0,0,0,0,1
2986,4.0,0,0,0,1
2987,3.0,0,0,0,1
2988,4.0,0,0,0,1
2990,0.0,0,0,0,1
4724,0.0,0,0,0,1
2991,4.0,0,0,0,1
3228,4.0,0,0,0,1
4193,3.0,0,0,0,1
6646,2.0,0,0,0,1
6669,3.0,0,0,0,1
7152,3.0,0,0,0,1
9850,3.0,0,0,0,1
10578,0.0,0,0,0,1
2993,4.0,0,0,0,1
2995,1.0,0,0,0,1
12004,3.0,0,0,0,1
2997,3.0,0,0,0,1
2998,3.0,0,0,0,1
2999,2.0,0,0,0,1
4496,4.0,0,0,0,1
3001,4.0,0,0,0,1
3003,3.0,0,0,0,1
3005,2.0,0,0,0,1
3008,4.0,0,0,0,1
3009,3.0,0,0,0,1
3010,0.0,0,0,0,1
3011,4.0,0,0,0,1
3012,4.0,0,0,0,1
3013,0.0,0,0,0,1
6555,2.0,0,0,0,1
8034,0.0,0,0,0,1
9102,0.0,0,0,0,1
3014,0.0,0,0,0,1
3172,0.0,0,0,0,1
3173,0.0,0,0,0,1
3561,1.0,0,0,0,1
3655,1.0,0,0,0,1
3015,0.0,0,0,0,1
3016,3.0,0,0,0,1
3017,0.0,0,0,0,1
3020,0.0,0,0,0,1
3021,2.0,0,0,0,1
3024,1.0,0,0,0,1
3025,3.0,0,0,0,1
3026,4.0,0,0,0,1
11256,2.0,0,0,0,1
3027,4.0,0,0,0,1
3028,0.0,0,0,0,1
3029,4.0,0,0,0,1
7227,3.0,0,0,0,1
9614,3.0,0,0,0,1
3030,4.0,0,0,0,1
3031,4.0,0,0,0,1
3032,0.0,0,0,0,1
3033,3.0,0,0,0,1
3034,4.0,0,0,0,1
3995,4.0,0,0,0,1
3035,4.0,0,0,0,1
3037,3.0,0,0,0,1
3038,1.0,0,0,0,1
9975,3.0,0,0,0,1
12596,0.0,0,0,0,1
3039,0.0,0,0,0,1
3042,3.0,0,0,0,1
3043,3.0,0,0,0,1
7816,3.0,0,0,0,1
3044,3.0,0,0,0,1
8097,4.0,0,0,0,1
3045,4.0,0,0,0,1
3046,0.0,0,0,0,1
3047,2.0,0,0,0,1
3048,4.0,0,0,0,1
3049,3.0,0,0,0,1
3055,4.0,0,0,0,1
11238,0.0,0,0,0,1
11240,2.0,0,0,0,1
3057,4.0,0,0,0,1
3058,4.0,0,0,0,1
3059,4.0,0,0,0,1
3061,1.0,0,0,0,1
3062,4.0,0,0,0,1
3063,4.0,0,0,0,1
3064,0.0,0,0,0,1
3065,4.0,0,0,0,1
3066,0.0,0,0,0,1
3067,4.0,0,0,0,1
6077,0.0,0,0,0,1
3068,3.0,0,0,0,1
3069,0.0,0,0,0,1
3070,3.0,0,0,0,1
3071,0.0,0,0,0,1
3072,2.0,0,0,0,1
3073,2.0,0,0,0,1
3074,3.0,0,0,0,1
6911,3.0,0,0,0,1
12165,2.0,0,0,0,1
3075,3.0,0,0,0,1
3076,3.0,0,0,0,1
3077,3.0,0,0,0,1
3078,0.0,0,0,0,1
3079,2.0,0,0,0,1
4734,2.0,0,0,0,1
4755,3.0,0,0,0,1
3080,2.0,0,0,0,1
3082,0.0,0,0,0,1
3084,4.0,0,0,0,1
3920,4.0,0,0,0,1
3085,4.0,0,0,0,1
3086,1.0,0,0,0,1
3087,4.0,0,0,0,1
3266,4.0,0,0,0,1
3088,1.0,0,0,0,1
3089,0.0,0,0,0,1
3090,4.0,0,0,0,1
10589,1.0,0,0,0,1
3091,3.0,0,0,0,1
3092,4.0,0,0,0,1
3093,2.0,0,0,0,1
3094,3.0,0,0,0,1
8239,3.0,0,0,0,1
11197,3.0,0,0,0,1
3095,1.0,0,0,0,1
3096,1.0,0,0,0,1
3097,0.0,0,0,0,1
3099,4.0,0,0,0,1
9507,0.0,0,0,0,1
10236,3.0,0,0,0,1
3100,4.0,0,0,0,1
3101,4.0,0,0,0,1
3102,2.0,0,0,0,1
3103,0.0,0,0,0,1
3104,2.0,0,0,0,1
3105,3.0,0,0,0,1
3106,3.0,0,0,0,1
6696,3.0,0,0,0,1
3107,3.0,0,0,0,1
3109,1.0,0,0,0,1
3671,0.0,0,0,0,1
5567,3.0,0,0,0,1
3110,0.0,0,0,0,1
3111,0.0,0,0,0,1
3112,0.0,0,0,0,1
3113,3.0,0,0,0,1
3114,3.0,0,0,0,1
3115,0.0,0,0,0,1
3116,0.0,0,0,0,1
3117,1.0,0,0,0,1
3118,3.0,0,0,0,1
3119,3.0,0,0,0,1
11367,3.0,0,0,0,1
3121,4.0,0,0,0,1
3122,1.0,0,0,0,1
3123,2.0,0,0,0,1
3125,3.0,0,0,0,1
3487,1.0,0,0,0,1
3892,1.0,0,0,0,1
10409,0.0,0,0,0,1
11391,2.0,0,0,0,1
3126,4.0,0,0,0,1
3127,1.0,0,0,0,1
3128,3.0,0,0,0,1
3129,1.0,0,0,0,1
3130,3.0,0,0,0,1
3131,3.0,0,0,0,1
3132,3.0,0,0,0,1
3133,4.0,0,0,0,1
3134,4.0,0,0,0,1
3136,0.0,0,0,0,1
3137,3.0,0,0,0,1
3138,4.0,0,0,0,1
3139,4.0,0,0,0,1
3140,4.0,0,0,0,1
3142,4.0,0,0,0,1
3143,2.0,0,0,0,1
7667,0.0,0,0,0,1
3144,4.0,0,0,0,1
3145,2.0,0,0,0,1
8746,2.0,0,0,0,1
3146,1.0,0,0,0,1
3147,4.0,0,0,0,1
3148,0.0,0,0,0,1
3488,2.0,0,0,0,1
8570,3.0,0,0,0,1
12524,0.0,0,0,0,1
3149,4.0,0,0,0,1
7751,3.0,0,0,0,1
3150,4.0,0,0,0,1
3151,0.0,0,0,0,1
3152,1.0,0,0,0,1
3153,0.0,0,0,0,1
3154,0.0,0,0,0,1
3711,0.0,0,0,0,1
3775,0.0,0,0,0,1
3157,1.0,0,0,0,1
3158,3.0,0,0,0,1
3528,4.0,0,0,0,1
10242,4.0,0,0,0,1
11133,2.0,0,0,0,1
3159,4.0,0,0,0,1
3323,4.0,0,0,0,1
3160,0.0,0,0,0,1
3161,2.0,0,0,0,1
3162,1.0,0,0,0,1
3163,2.0,0,0,0,1
3164,3.0,0,0,0,1
3165,4.0,0,0,0,1
6447,3.0,0,0,0,1
8016,3.0,0,0,0,1
3166,3.0,0,0,0,1
6415,3.0,0,0,0,1
3167,3.0,0,0,0,1
3168,4.0,0,0,0,1
10945,0.0,0,0,0,1
3169,3.0,0,0,0,1
12874,1.0,0,0,0,1
12878,2.0,0,0,0,1
12880,2.0,0,0,0,1
3170,3.0,0,0,0,1
3171,0.0,0,0,0,1
3174,4.0,0,0,0,1
3175,3.0,0,0,0,1
3176,0.0,0,0,0,1
3177,3.0,0,0,0,1
3178,4.0,0,0,0,1
3179,2.0,0,0,0,1
12498,2.0,0,0,0,1
3180,3.0,0,0,0,1
9111,1.0,0,0,0,1
3181,0.0,0,0,0,1
3777,2.0,0,0,0,1
3182,2.0,0,0,0,1
3184,1.0,0,0,0,1
3186,4.0,0,0,0,1
3187,1.0,0,0,0,1
3188,3.0,0,0,0,1
3823,3.0,0,0,0,1
7073,3.0,0,0,0,1
3189,3.0,0,0,0,1
4173,4.0,0,0,0,1
3190,3.0,0,0,0,1
3191,0.0,0,0,0,1
3192,3.0,0,0,0,1
3193,1.0,0,0,0,1
3194,4.0,0,0,0,1
3195,3.0,0,0,0,1
3196,3.0,0,0,0,1
3197,4.0,0,0,0,1
3198,4.0,0,0,0,1
3199,0.0,0,0,0,1
3200,3.0,0,0,0,1
3280,3.0,0,0,0,1
4361,3.0,0,0,0,1
3201,0.0,0,0,0,1
3202,3.0,0,0,0,1
4788,4.0,0,0,0,1
5524,3.0,0,0,0,1
11983,2.0,0,0,0,1
3203,0.0,0,0,0,1
3204,4.0,0,0,0,1
3205,0.0,0,0,0,1
3207,2.0,0,0,0,1
3383,2.0,0,0,0,1
3385,3.0,0,0,0,1
3810,2.0,0,0,0,1
3208,3.0,0,0,0,1
5065,4.0,0,0,0,1
3209,3.0,0,0,0,1
3211,4.0,0,0,0,1
3212,3.0,0,0,0,1
3213,2.0,0,0,0,1
4840,2.0,0,0,0,1
7802,2.0,0,0,0,1
7812,3.0,0,0,0,1
3214,4.0,0,0,0,1
3215,4.0,0,0,0,1
4268,4.0,0,0,0,1
5094,2.0,0,0,0,1
5156,3.0,0,0,0,1
7692,3.0,0,0,0,1
12669,4.0,0,0,0,1
12720,3.0,0,0,0,1
3216,3.0,0,0,0,1
3218,3.0,0,0,0,1
3219,4.0,0,0,0,1
8341,3.0,0,0,0,1
3220,0.0,0,0,0,1
3230,0.0,0,0,0,1
3237,0.0,0,0,0,1
3248,3.0,0,0,0,1
3847,3.0,0,0,0,1
3221,3.0,0,0,0,1
3222,0.0,0,0,0,1
3223,1.0,0,0,0,1
3224,0.0,0,0,0,1
3226,0.0,0,0,0,1
3227,4.0,0,0,0,1
3229,4.0,0,0,0,1
3232,4.0,0,0,0,1
3234,3.0,0,0,0,1
5414,3.0,0,0,0,1
8438,4.0,0,0,0,1
12388,0.0,0,0,0,1
3233,4.0,0,0,0,1
4973,2.0,0,0,0,1
3235,1.0,0,0,0,1
3236,4.0,0,0,0,1
3238,3.0,0,0,0,1
3239,3.0,0,0,0,1
3241,2.0,0,0,0,1
4828,2.0,0,0,0,1
4830,2.0,0,0,0,1
3242,3.0,0,0,0,1
3733,0.0,0,0,0,1
9259,2.0,0,0,0,1
3243,3.0,0,0,0,1
7921,3.0,0,0,0,1
3244,4.0,0,0,0,1
3246,3.0,0,0,0,1
7680,3.0,0,0,0,1
3247,0.0,0,0,0,1
3249,2.0,0,0,0,1
3250,3.0,0,0,0,1
3251,2.0,0,0,0,1
3569,2.0,0,0,0,1
3252,3.0,0,0,0,1
10351,3.0,0,0,0,1
3253,3.0,0,0,0,1
3254,2.0,0,0,0,1
3255,0.0,0,0,0,1
3256,3.0,0,0,0,1
3257,1.0,0,0,0,1
3258,3.0,0,0,0,1
3259,4.0,0,0,0,1
8878,0.0,0,0,0,1
3260,3.0,0,0,0,1
3261,4.0,0,0,0,1
6945,3.0,0,0,0,1
9690,2.0,0,0,0,1
3262,4.0,0,0,0,1
3263,4.0,0,0,0,1
5640,2.0,0,0,0,1
3264,3.0,0,0,0,1
3265,0.0,0,0,0,1
3267,2.0,0,0,0,1
3268,3.0,0,0,0,1
3269,2.0,0,0,0,1
3270,4.0,0,0,0,1
8941,4.0,0,0,0,1
3271,3.0,0,0,0,1
3272,4.0,0,0,0,1
12674,4.0,0,0,0,1
3273,0.0,0,0,0,1
3274,4.0,0,0,0,1
3276,3.0,0,0,0,1
3277,4.0,0,0,0,1
3278,4.0,0,0,0,1
3279,3.0,0,0,0,1
3282,3.0,0,0,0,1
9992,0.0,0,0,0,1
3283,4.0,0,0,0,1
3284,3.0,0,0,0,1
3285,0.0,0,0,0,1
3286,4.0,0,0,0,1
3287,0.0,0,0,0,1
3288,4.0,0,0,0,1
3289,0.0,0,0,0,1
3290,3.0,0,0,0,1
3292,1.0,0,0,0,1
3293,4.0,0,0,0,1
3294,4.0,0,0,0,1
3295,4.0,0,0,0,1
3296,0.0,0,0,0,1
3299,3.0,0,0,0,1
7508,0.0,0,0,0,1
3300,4.0,0,0,0,1
3301,3.0,0,0,0,1
3302,3.0,0,0,0,1
3303,2.0,0,0,0,1
3304,3.0,0,0,0,1
3305,3.0,0,0,0,1
7202,3.0,0,0,0,1
3306,1.0,0,0,0,1
3308,1.0,0,0,0,1
3309,4.0,0,0,0,1
3310,3.0,0,0,0,1
3311,4.0,0,0,0,1
3312,3.0,0,0,0,1
3313,4.0,0,0,0,1
3314,4.0,0,0,0,1
3315,3.0,0,0,0,1
11479,2.0,0,0,0,1
3316,0.0,0,0,0,1
3477,0.0,0,0,0,1
3318,3.0,0,0,0,1
3319,1.0,0,0,0,1
11236,3.0,0,0,0,1
11241,3.0,0,0,0,1
3320,3.0,0,0,0,1
3321,4.0,0,0,0,1
3322,3.0,0,0,0,1
3324,3.0,0,0,0,1
3325,1.0,0,0,0,1
3327,3.0,0,0,0,1
9826,0.0,0,0,0,1
11222,1.0,0,0,0,1
3329,3.0,0,0,0,1
3330,4.0,0,0,0,1
3332,4.0,0,0,0,1
11278,0.0,0,0,0,1
3333,0.0,0,0,0,1
3334,1.0,0,0,0,1
3335,3.0,0,0,0,1
5684,3.0,0,0,0,1
3336,0.0,0,0,0,1
4324,0.0,0,0,0,1
5472,0.0,0,0,0,1
8877,0.0,0,0,0,1
8883,0.0,0,0,0,1
3337,1.0,0,0,0,1
3339,4.0,0,0,0,1
3341,4.0,0,0,0,1
3342,0.0,0,0,0,1
10018,0.0,0,0,0,1
3343,3.0,0,0,0,1
3346,4.0,0,0,0,1
8301,3.0,0,0,0,1
3347,3.0,0,0,0,1
3348,3.0,0,0,0,1
3349,4.0,0,0,0,1
3350,3.0,0,0,0,1
3351,3.0,0,0,0,1
7384,0.0,0,0,0,1
3352,2.0,0,0,0,1
3353,4.0,0,0,0,1
3354,0.0,0,0,0,1
3355,2.0,0,0,0,1
3357,0.0,0,0,0,1
3356,3.0,0,0,0,1
3360,4.0,0,0,0,1
3951,3.0,0,0,0,1
4383,4.0,0,0,0,1
12341,2.0,0,0,0,1
3359,0.0,0,0,0,1
3361,3.0,0,0,0,1
3362,4.0,0,0,0,1
8249,3.0,0,0,0,1
9326,3.0,0,0,0,1
10273,3.0,0,0,0,1
10280,3.0,0,0,0,1
10292,4.0,0,0,0,1
3363,3.0,0,0,0,1
3364,1.0,0,0,0,1
3365,1.0,0,0,0,1
3366,4.0,0,0,0,1
3784,4.0,0,0,0,1
9328,4.0,0,0,0,1
9919,3.0,0,0,0,1
3367,4.0,0,0,0,1
10733,2.0,0,0,0,1
3368,0.0,0,0,0,1
9903,1.0,0,0,0,1
3369,3.0,0,0,0,1
6453,3.0,0,0,0,1
3372,3.0,0,0,0,1
3373,4.0,0,0,0,1
10603,4.0,0,0,0,1
3374,4.0,0,0,0,1
4183,4.0,0,0,0,1
3375,4.0,0,0,0,1
3376,3.0,0,0,0,1
3377,3.0,0,0,0,1
3378,4.0,0,0,0,1
3774,4.0,0,0,0,1
3812,4.0,0,0,0,1
3379,3.0,0,0,0,1
7957,3.0,0,0,0,1
3380,4.0,0,0,0,1
3381,4.0,0,0,0,1
3382,4.0,0,0,0,1
3384,1.0,0,0,0,1
3386,3.0,0,0,0,1
3387,3.0,0,0,0,1
3388,1.0,0,0,0,1
3389,3.0,0,0,0,1
4756,2.0,0,0,0,1
5236,3.0,0,0,0,1
8820,2.0,0,0,0,1
12695,3.0,0,0,0,1
12703,2.0,0,0,0,1
3390,2.0,0,0,0,1
11641,2.0,0,0,0,1
3392,4.0,0,0,0,1
3394,4.0,0,0,0,1
3396,4.0,0,0,0,1
3393,3.0,0,0,0,1
3395,4.0,0,0,0,1
3397,4.0,0,0,0,1
3399,4.0,0,0,0,1
4029,4.0,0,0,0,1
4073,4.0,0,0,0,1
3400,4.0,0,0,0,1
3401,1.0,0,0,0,1
3402,3.0,0,0,0,1
6582,3.0,0,0,0,1
3403,4.0,0,0,0,1
6361,3.0,0,0,0,1
3404,3.0,0,0,0,1
3406,3.0,0,0,0,1
3407,1.0,0,0,0,1
3408,3.0,0,0,0,1
3410,3.0,0,0,0,1
11839,2.0,0,0,0,1
3411,4.0,0,0,0,1
9434,3.0,0,0,0,1
3412,4.0,0,0,0,1
7054,3.0,0,0,0,1
11835,2.0,0,0,0,1
3413,2.0,0,0,0,1
3947,2.0,0,0,0,1
6220,3.0,0,0,0,1
8973,4.0,0,0,0,1
3414,3.0,0,0,0,1
3415,4.0,0,0,0,1
3416,4.0,0,0,0,1
3417,0.0,0,0,0,1
3418,4.0,0,0,0,1
3419,4.0,0,0,0,1
4623,2.0,0,0,0,1
3420,0.0,0,0,0,1
10977,2.0,0,0,0,1
3421,4.0,0,0,0,1
3422,3.0,0,0,0,1
3423,0.0,0,0,0,1
4205,0.0,0,0,0,1
12304,3.0,0,0,0,1
3424,4.0,0,0,0,1
3425,3.0,0,0,0,1
3426,4.0,0,0,0,1
3429,3.0,0,0,0,1
3430,4.0,0,0,0,1
9070,0.0,0,0,0,1
11719,3.0,0,0,0,1
3431,4.0,0,0,0,1
4068,4.0,0,0,0,1
3432,4.0,0,0,0,1
3434,3.0,0,0,0,1
3511,3.0,0,0,0,1
9572,2.0,0,0,0,1
3435,4.0,0,0,0,1
3436,3.0,0,0,0,1
3437,3.0,0,0,0,1
3438,4.0,0,0,0,1
3439,4.0,0,0,0,1
11250,2.0,0,0,0,1
3440,4.0,0,0,0,1
3441,3.0,0,0,0,1
11428,3.0,0,0,0,1
3442,3.0,0,0,0,1
3443,0.0,0,0,0,1
3444,4.0,0,0,0,1
3445,4.0,0,0,0,1
3448,4.0,0,0,0,1
11913,2.0,0,0,0,1
3446,4.0,0,0,0,1
3447,4.0,0,0,0,1
3449,0.0,0,0,0,1
3450,1.0,0,0,0,1
3451,2.0,0,0,0,1
3452,4.0,0,0,0,1
3453,4.0,0,0,0,1
12420,2.0,0,0,0,1
3454,0.0,0,0,0,1
3455,4.0,0,0,0,1
3457,4.0,0,0,0,1
3458,4.0,0,0,0,1
3459,4.0,0,0,0,1
3461,4.0,0,0,0,1
3460,0.0,0,0,0,1
3462,0.0,0,0,0,1
3463,1.0,0,0,0,1
3464,4.0,0,0,0,1
3465,3.0,0,0,0,1
3466,3.0,0,0,0,1
3998,4.0,0,0,0,1
3467,4.0,0,0,0,1
3468,4.0,0,0,0,1
3469,3.0,0,0,0,1
3471,4.0,0,0,0,1
3472,0.0,0,0,0,1
3473,3.0,0,0,0,1
3474,4.0,0,0,0,1
3475,3.0,0,0,0,1
3476,3.0,0,0,0,1
3479,3.0,0,0,0,1
6735,2.0,0,0,0,1
3480,0.0,0,0,0,1
3585,0.0,0,0,0,1
3481,4.0,0,0,0,1
12396,2.0,0,0,0,1
12432,2.0,0,0,0,1
3482,1.0,0,0,0,1
3483,4.0,0,0,0,1
3484,3.0,0,0,0,1
7533,0.0,0,0,0,1
9530,3.0,0,0,0,1
10261,2.0,0,0,0,1
3485,0.0,0,0,0,1
9833,2.0,0,0,0,1
3486,0.0,0,0,0,1
3489,4.0,0,0,0,1
3490,3.0,0,0,0,1
3491,4.0,0,0,0,1
3492,0.0,0,0,0,1
3493,4.0,0,0,0,1
11926,3.0,0,0,0,1
3494,4.0,0,0,0,1
3495,3.0,0,0,0,1
3496,4.0,0,0,0,1
5008,3.0,0,0,0,1
3497,4.0,0,0,0,1
3498,1.0,0,0,0,1
6653,2.0,0,0,0,1
10629,3.0,0,0,0,1
3499,1.0,0,0,0,1
3500,3.0,0,0,0,1
3501,1.0,0,0,0,1
6282,3.0,0,0,0,1
3502,0.0,0,0,0,1
3503,2.0,0,0,0,1
3504,2.0,0,0,0,1
3505,0.0,0,0,0,1
3910,3.0,0,0,0,1
3506,0.0,0,0,0,1
3507,2.0,0,0,0,1
3508,3.0,0,0,0,1
4845,2.0,0,0,0,1
3510,4.0,0,0,0,1
3513,3.0,0,0,0,1
6953,3.0,0,0,0,1
3514,4.0,0,0,0,1
7452,3.0,0,0,0,1
12250,2.0,0,0,0,1
3515,4.0,0,0,0,1
3516,4.0,0,0,0,1
3517,0.0,0,0,0,1
11414,2.0,0,0,0,1
3518,4.0,0,0,0,1
12313,3.0,0,0,0,1
3519,1.0,0,0,0,1
3522,3.0,0,0,0,1
3523,4.0,0,0,0,1
3524,3.0,0,0,0,1
3526,3.0,0,0,0,1
7040,0.0,0,0,0,1
7160,3.0,0,0,0,1
3525,1.0,0,0,0,1
3527,4.0,0,0,0,1
9840,2.0,0,0,0,1
11710,2.0,0,0,0,1
3529,0.0,0,0,0,1
3530,3.0,0,0,0,1
3531,3.0,0,0,0,1
3532,3.0,0,0,0,1
3533,2.0,0,0,0,1
3534,0.0,0,0,0,1
3535,4.0,0,0,0,1
3536,4.0,0,0,0,1
3538,4.0,0,0,0,1
3539,4.0,0,0,0,1
3540,4.0,0,0,0,1
3541,4.0,0,0,0,1
9565,2.0,0,0,0,1
3542,4.0,0,0,0,1
3543,1.0,0,0,0,1
3544,4.0,0,0,0,1
3545,0.0,0,0,0,1
3546,0.0,0,0,0,1
4529,0.0,0,0,0,1
3547,0.0,0,0,0,1
3548,2.0,0,0,0,1
12265,2.0,0,0,0,1
12926,2.0,0,0,0,1
3549,0.0,0,0,0,1
5122,0.0,0,0,0,1
3550,4.0,0,0,0,1
3551,4.0,0,0,0,1
3552,1.0,0,0,0,1
3553,4.0,0,0,0,1
9896,3.0,0,0,0,1
3554,3.0,0,0,0,1
3555,4.0,0,0,0,1
3556,2.0,0,0,0,1
12282,2.0,0,0,0,1
3557,4.0,0,0,0,1
3558,4.0,0,0,0,1
3559,3.0,0,0,0,1
3560,4.0,0,0,0,1
3562,4.0,0,0,0,1
4786,2.0,0,0,0,1
3563,4.0,0,0,0,1
4150,4.0,0,0,0,1
4288,4.0,0,0,0,1
8495,3.0,0,0,0,1
3564,2.0,0,0,0,1
12186,2.0,0,0,0,1
3565,1.0,0,0,0,1
3566,0.0,0,0,0,1
3567,3.0,0,0,0,1
3570,4.0,0,0,0,1
3571,0.0,0,0,0,1
3572,1.0,0,0,0,1
3573,4.0,0,0,0,1
3574,4.0,0,0,0,1
3578,4.0,0,0,0,1
7959,3.0,0,0,0,1
12665,2.0,0,0,0,1
3575,4.0,0,0,0,1
3576,4.0,0,0,0,1
3577,3.0,0,0,0,1
3579,4.0,0,0,0,1
7009,3.0,0,0,0,1
3580,2.0,0,0,0,1
3582,2.0,0,0,0,1
3583,2.0,0,0,0,1
3584,3.0,0,0,0,1
4272,3.0,0,0,0,1
3586,4.0,0,0,0,1
11708,3.0,0,0,0,1
3587,2.0,0,0,0,1
4018,0.0,0,0,0,1
3588,3.0,0,0,0,1
3589,3.0,0,0,0,1
11269,2.0,0,0,0,1
3590,4.0,0,0,0,1
3591,1.0,0,0,0,1
3592,4.0,0,0,0,1
3593,4.0,0,0,0,1
4430,3.0,0,0,0,1
8879,3.0,0,0,0,1
9986,2.0,0,0,0,1
10243,3.0,0,0,0,1
3594,4.0,0,0,0,1
4431,3.0,0,0,0,1
8880,3.0,0,0,0,1
9987,2.0,0,0,0,1
10244,3.0,0,0,0,1
3595,4.0,0,0,0,1
3991,4.0,0,0,0,1
5127,3.0,0,0,0,1
3596,4.0,0,0,0,1
3597,3.0,0,0,0,1
3598,3.0,0,0,0,1
3600,4.0,0,0,0,1
4433,3.0,0,0,0,1
8890,3.0,0,0,0,1
9997,2.0,0,0,0,1
10253,3.0,0,0,0,1
3601,4.0,0,0,0,1
3602,4.0,0,0,0,1
9291,2.0,0,0,0,1
11429,2.0,0,0,0,1
3603,2.0,0,0,0,1
3939,1.0,0,0,0,1
3604,3.0,0,0,0,1
7567,3.0,0,0,0,1
3605,3.0,0,0,0,1
7267,0.0,0,0,0,1
3606,3.0,0,0,0,1
3607,2.0,0,0,0,1
3608,4.0,0,0,0,1
3609,2.0,0,0,0,1
5521,3.0,0,0,0,1
12485,0.0,0,0,0,1
3610,2.0,0,0,0,1
3611,0.0,0,0,0,1
3612,0.0,0,0,0,1
3613,3.0,0,0,0,1
7092,3.0,0,0,0,1
3614,0.0,0,0,0,1
3615,3.0,0,0,0,1
3618,4.0,0,0,0,1
3619,4.0,0,0,0,1
3620,3.0,0,0,0,1
3621,3.0,0,0,0,1
3622,1.0,0,0,0,1
3623,3.0,0,0,0,1
3664,0.0,0,0,0,1
3667,0.0,0,0,0,1
3624,4.0,0,0,0,1
3625,3.0,0,0,0,1
3626,0.0,0,0,0,1
5644,3.0,0,0,0,1
8855,2.0,0,0,0,1
3627,4.0,0,0,0,1
3628,4.0,0,0,0,1
3629,3.0,0,0,0,1
3630,4.0,0,0,0,1
3631,0.0,0,0,0,1
3633,4.0,0,0,0,1
3634,1.0,0,0,0,1
3635,0.0,0,0,0,1
3636,1.0,0,0,0,1
3639,2.0,0,0,0,1
4578,2.0,0,0,0,1
9739,4.0,0,0,0,1
3640,2.0,0,0,0,1
11095,1.0,0,0,0,1
3641,4.0,0,0,0,1
7072,3.0,0,0,0,1
3642,4.0,0,0,0,1
3643,2.0,0,0,0,1
3644,2.0,0,0,0,1
3645,1.0,0,0,0,1
3646,4.0,0,0,0,1
3647,4.0,0,0,0,1
3648,3.0,0,0,0,1
3649,3.0,0,0,0,1
3653,3.0,0,0,0,1
3656,3.0,0,0,0,1
3650,0.0,0,0,0,1
3651,4.0,0,0,0,1
3660,3.0,0,0,0,1
3652,3.0,0,0,0,1
3657,4.0,0,0,0,1
3662,3.0,0,0,0,1
3663,0.0,0,0,0,1
3665,4.0,0,0,0,1
8153,3.0,0,0,0,1
3668,4.0,0,0,0,1
3669,4.0,0,0,0,1
3670,4.0,0,0,0,1
3672,4.0,0,0,0,1
3679,4.0,0,0,0,1
3673,4.0,0,0,0,1
3674,4.0,0,0,0,1
3675,0.0,0,0,0,1
3678,4.0,0,0,0,1
3680,3.0,0,0,0,1
6290,3.0,0,0,0,1
3681,4.0,0,0,0,1
3682,4.0,0,0,0,1
3683,4.0,0,0,0,1
3684,4.0,0,0,0,1
9208,0.0,0,0,0,1
10128,4.0,0,0,0,1
3685,4.0,0,0,0,1
3686,3.0,0,0,0,1
6985,3.0,0,0,0,1
3687,3.0,0,0,0,1
7922,3.0,0,0,0,1
11532,2.0,0,0,0,1
3689,0.0,0,0,0,1
3690,3.0,0,0,0,1
3691,3.0,0,0,0,1
3692,0.0,0,0,0,1
3694,0.0,0,0,0,1
3695,0.0,0,0,0,1
3696,4.0,0,0,0,1
3697,4.0,0,0,0,1
3698,0.0,0,0,0,1
11020,0.0,0,0,0,1
3699,4.0,0,0,0,1
3700,3.0,0,0,0,1
3701,3.0,0,0,0,1
3702,0.0,0,0,0,1
3703,0.0,0,0,0,1
3704,3.0,0,0,0,1
3705,1.0,0,0,0,1
3706,3.0,0,0,0,1
3708,0.0,0,0,0,1
3710,3.0,0,0,0,1
3712,0.0,0,0,0,1
3713,0.0,0,0,0,1
3714,4.0,0,0,0,1
3715,0.0,0,0,0,1
3716,0.0,0,0,0,1
3724,0.0,0,0,0,1
3725,0.0,0,0,0,1
3818,0.0,0,0,0,1
8432,1.0,0,0,0,1
10349,2.0,0,0,0,1
10350,2.0,0,0,0,1
3717,2.0,0,0,0,1
11588,3.0,0,0,0,1
3718,4.0,0,0,0,1
3719,3.0,0,0,0,1
3720,3.0,0,0,0,1
3721,0.0,0,0,0,1
3722,0.0,0,0,0,1
3723,3.0,0,0,0,1
9017,0.0,0,0,0,1
3726,1.0,0,0,0,1
3727,0.0,0,0,0,1
3728,4.0,0,0,0,1
3729,1.0,0,0,0,1
3730,2.0,0,0,0,1
9366,3.0,0,0,0,1
3731,3.0,0,0,0,1
3732,3.0,0,0,0,1
7193,3.0,0,0,0,1
3734,2.0,0,0,0,1
3735,4.0,0,0,0,1
3736,3.0,0,0,0,1
3737,0.0,0,0,0,1
3738,3.0,0,0,0,1
3739,4.0,0,0,0,1
3740,2.0,0,0,0,1
3741,0.0,0,0,0,1
10252,2.0,0,0,0,1
3742,3.0,0,0,0,1
3746,3.0,0,0,0,1
3748,3.0,0,0,0,1
3756,3.0,0,0,0,1
3743,0.0,0,0,0,1
3744,4.0,0,0,0,1
